AGGROUP;DATA_PROPOSTA;DATA_MES;COUNT;MOTOR
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;09AUG2021:00:00:00;09AUG2021:00:00:00;5;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;10AUG2021:00:00:00;10AUG2021:00:00:00;11;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;11AUG2021:00:00:00;11AUG2021:00:00:00;10;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;12AUG2021:00:00:00;12AUG2021:00:00:00;8;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;13AUG2021:00:00:00;13AUG2021:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;16AUG2021:00:00:00;16AUG2021:00:00:00;8;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;17AUG2021:00:00:00;17AUG2021:00:00:00;11;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;18AUG2021:00:00:00;18AUG2021:00:00:00;11;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;19AUG2021:00:00:00;19AUG2021:00:00:00;3;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;20AUG2021:00:00:00;20AUG2021:00:00:00;3;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;22AUG2021:00:00:00;22AUG2021:00:00:00;3;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;23AUG2021:00:00:00;23AUG2021:00:00:00;7;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;24AUG2021:00:00:00;24AUG2021:00:00:00;4;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;25AUG2021:00:00:00;25AUG2021:00:00:00;8;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;26AUG2021:00:00:00;26AUG2021:00:00:00;7;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;27AUG2021:00:00:00;27AUG2021:00:00:00;10;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;28AUG2021:00:00:00;28AUG2021:00:00:00;8;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;30AUG2021:00:00:00;30AUG2021:00:00:00;3;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;31AUG2021:00:00:00;31AUG2021:00:00:00;9;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;01SEP2021:00:00:00;01SEP2021:00:00:00;10;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;02SEP2021:00:00:00;02SEP2021:00:00:00;14;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;03SEP2021:00:00:00;03SEP2021:00:00:00;38;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;04SEP2021:00:00:00;04SEP2021:00:00:00;8;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;06SEP2021:00:00:00;06SEP2021:00:00:00;14;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;07SEP2021:00:00:00;07SEP2021:00:00:00;3;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;08SEP2021:00:00:00;08SEP2021:00:00:00;15;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;09SEP2021:00:00:00;09SEP2021:00:00:00;11;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;24NOV2021:00:00:00;24NOV2021:00:00:00;4;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;25NOV2021:00:00:00;25NOV2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;26NOV2021:00:00:00;26NOV2021:00:00:00;4;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;29NOV2021:00:00:00;29NOV2021:00:00:00;3;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;30NOV2021:00:00:00;30NOV2021:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;01DEC2021:00:00:00;01DEC2021:00:00:00;5;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;02DEC2021:00:00:00;02DEC2021:00:00:00;3;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;03DEC2021:00:00:00;03DEC2021:00:00:00;7;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;06DEC2021:00:00:00;06DEC2021:00:00:00;5;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;07DEC2021:00:00:00;07DEC2021:00:00:00;4;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;08DEC2021:00:00:00;08DEC2021:00:00:00;4;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;09DEC2021:00:00:00;09DEC2021:00:00:00;6;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;10DEC2021:00:00:00;10DEC2021:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;13DEC2021:00:00:00;13DEC2021:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;14DEC2021:00:00:00;14DEC2021:00:00:00;7;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;15DEC2021:00:00:00;15DEC2021:00:00:00;3;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;16DEC2021:00:00:00;16DEC2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;20DEC2021:00:00:00;20DEC2021:00:00:00;7;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;21DEC2021:00:00:00;21DEC2021:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;22DEC2021:00:00:00;22DEC2021:00:00:00;3;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;24DEC2021:00:00:00;24DEC2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;27DEC2021:00:00:00;27DEC2021:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;28DEC2021:00:00:00;28DEC2021:00:00:00;4;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;03JAN2022:00:00:00;03JAN2022:00:00:00;3;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;04JAN2022:00:00:00;04JAN2022:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;05JAN2022:00:00:00;05JAN2022:00:00:00;4;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;06JAN2022:00:00:00;06JAN2022:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;07JAN2022:00:00:00;07JAN2022:00:00:00;3;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;10JAN2022:00:00:00;10JAN2022:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;11JAN2022:00:00:00;11JAN2022:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;12JAN2022:00:00:00;12JAN2022:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;13JAN2022:00:00:00;13JAN2022:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;14JAN2022:00:00:00;14JAN2022:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;17JAN2022:00:00:00;17JAN2022:00:00:00;5;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;18JAN2022:00:00:00;18JAN2022:00:00:00;5;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;19JAN2022:00:00:00;19JAN2022:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;20JAN2022:00:00:00;20JAN2022:00:00:00;3;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;21JAN2022:00:00:00;21JAN2022:00:00:00;6;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;24JAN2022:00:00:00;24JAN2022:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;25JAN2022:00:00:00;25JAN2022:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;26JAN2022:00:00:00;26JAN2022:00:00:00;3;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;27JAN2022:00:00:00;27JAN2022:00:00:00;4;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;28JAN2022:00:00:00;28JAN2022:00:00:00;4;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;31JAN2022:00:00:00;31JAN2022:00:00:00;4;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;01FEB2022:00:00:00;01FEB2022:00:00:00;5;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;02FEB2022:00:00:00;02FEB2022:00:00:00;4;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Approve -;03FEB2022:00:00:00;03FEB2022:00:00:00;9;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;04JAN2021:00:00:00;04JAN2021:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;06JAN2021:00:00:00;06JAN2021:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;07JAN2021:00:00:00;07JAN2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;08JAN2021:00:00:00;08JAN2021:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;11JAN2021:00:00:00;11JAN2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;12JAN2021:00:00:00;12JAN2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;13JAN2021:00:00:00;13JAN2021:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;14JAN2021:00:00:00;14JAN2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;15JAN2021:00:00:00;15JAN2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;18JAN2021:00:00:00;18JAN2021:00:00:00;3;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;19JAN2021:00:00:00;19JAN2021:00:00:00;8;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;20JAN2021:00:00:00;20JAN2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;21JAN2021:00:00:00;21JAN2021:00:00:00;3;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;25JAN2021:00:00:00;25JAN2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;26JAN2021:00:00:00;26JAN2021:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;27JAN2021:00:00:00;27JAN2021:00:00:00;4;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;28JAN2021:00:00:00;28JAN2021:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;29JAN2021:00:00:00;29JAN2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;01FEB2021:00:00:00;01FEB2021:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;02FEB2021:00:00:00;02FEB2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;03FEB2021:00:00:00;03FEB2021:00:00:00;4;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;04FEB2021:00:00:00;04FEB2021:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;05FEB2021:00:00:00;05FEB2021:00:00:00;5;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;08FEB2021:00:00:00;08FEB2021:00:00:00;4;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;09FEB2021:00:00:00;09FEB2021:00:00:00;8;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;10FEB2021:00:00:00;10FEB2021:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;11FEB2021:00:00:00;11FEB2021:00:00:00;4;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;12FEB2021:00:00:00;12FEB2021:00:00:00;3;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;16FEB2021:00:00:00;16FEB2021:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;17FEB2021:00:00:00;17FEB2021:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;18FEB2021:00:00:00;18FEB2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;19FEB2021:00:00:00;19FEB2021:00:00:00;8;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;23FEB2021:00:00:00;23FEB2021:00:00:00;8;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;24FEB2021:00:00:00;24FEB2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;25FEB2021:00:00:00;25FEB2021:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;26FEB2021:00:00:00;26FEB2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;01MAR2021:00:00:00;01MAR2021:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;02MAR2021:00:00:00;02MAR2021:00:00:00;5;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;03MAR2021:00:00:00;03MAR2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;04MAR2021:00:00:00;04MAR2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;05MAR2021:00:00:00;05MAR2021:00:00:00;3;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;07MAR2021:00:00:00;07MAR2021:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;08MAR2021:00:00:00;08MAR2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;09MAR2021:00:00:00;09MAR2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;10MAR2021:00:00:00;10MAR2021:00:00:00;3;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;11MAR2021:00:00:00;11MAR2021:00:00:00;3;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;12MAR2021:00:00:00;12MAR2021:00:00:00;3;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;14MAR2021:00:00:00;14MAR2021:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;15MAR2021:00:00:00;15MAR2021:00:00:00;7;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;16MAR2021:00:00:00;16MAR2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;17MAR2021:00:00:00;17MAR2021:00:00:00;3;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;18MAR2021:00:00:00;18MAR2021:00:00:00;7;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;19MAR2021:00:00:00;19MAR2021:00:00:00;4;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;21MAR2021:00:00:00;21MAR2021:00:00:00;5;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;22MAR2021:00:00:00;22MAR2021:00:00:00;5;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;23MAR2021:00:00:00;23MAR2021:00:00:00;5;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;24MAR2021:00:00:00;24MAR2021:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;25MAR2021:00:00:00;25MAR2021:00:00:00;4;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;26MAR2021:00:00:00;26MAR2021:00:00:00;3;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;28MAR2021:00:00:00;28MAR2021:00:00:00;3;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;29MAR2021:00:00:00;29MAR2021:00:00:00;4;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;30MAR2021:00:00:00;30MAR2021:00:00:00;5;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;31MAR2021:00:00:00;31MAR2021:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;01APR2021:00:00:00;01APR2021:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;02APR2021:00:00:00;02APR2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;05APR2021:00:00:00;05APR2021:00:00:00;7;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;06APR2021:00:00:00;06APR2021:00:00:00;6;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;07APR2021:00:00:00;07APR2021:00:00:00;4;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;08APR2021:00:00:00;08APR2021:00:00:00;5;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;09APR2021:00:00:00;09APR2021:00:00:00;3;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;10APR2021:00:00:00;10APR2021:00:00:00;3;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;11APR2021:00:00:00;11APR2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;12APR2021:00:00:00;12APR2021:00:00:00;7;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;13APR2021:00:00:00;13APR2021:00:00:00;4;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Recusa_Restritivos_Serasa;14APR2021:00:00:00;14APR2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Valor_Contratado;05SEP2021:00:00:00;05SEP2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - posta:Valor_Contratado;25OCT2021:00:00:00;25OCT2021:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Estatutario_Titular;14MAY2021:00:00:00;14MAY2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;19APR2021:00:00:00;19APR2021:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;20APR2021:00:00:00;20APR2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;22APR2021:00:00:00;22APR2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;23APR2021:00:00:00;23APR2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;26APR2021:00:00:00;26APR2021:00:00:00;3;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;03MAY2021:00:00:00;03MAY2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;04MAY2021:00:00:00;04MAY2021:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;05MAY2021:00:00:00;05MAY2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;10MAY2021:00:00:00;10MAY2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;12MAY2021:00:00:00;12MAY2021:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;13MAY2021:00:00:00;13MAY2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;14MAY2021:00:00:00;14MAY2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;17MAY2021:00:00:00;17MAY2021:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;18MAY2021:00:00:00;18MAY2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;20MAY2021:00:00:00;20MAY2021:00:00:00;1;Fopag
NovoCliente - SerasaFopag - Approve -;17JAN2021:00:00:00;17JAN2021:00:00:00;3;Fopag
NovoCliente - SerasaFopag - Approve -;18JAN2021:00:00:00;18JAN2021:00:00:00;19;Fopag
NovoCliente - SerasaFopag - Approve -;19JAN2021:00:00:00;19JAN2021:00:00:00;18;Fopag
NovoCliente - SerasaFopag - Approve -;20JAN2021:00:00:00;20JAN2021:00:00:00;24;Fopag
NovoCliente - SerasaFopag - Approve -;21JAN2021:00:00:00;21JAN2021:00:00:00;55;Fopag
NovoCliente - SerasaFopag - Approve -;22JAN2021:00:00:00;22JAN2021:00:00:00;54;Fopag
NovoCliente - SerasaFopag - Approve -;23JAN2021:00:00:00;23JAN2021:00:00:00;38;Fopag
NovoCliente - SerasaFopag - Approve -;24JAN2021:00:00:00;24JAN2021:00:00:00;2;Fopag
NovoCliente - SerasaFopag - Approve -;25JAN2021:00:00:00;25JAN2021:00:00:00;7;Fopag
NovoCliente - SerasaFopag - Approve -;26JAN2021:00:00:00;26JAN2021:00:00:00;76;Fopag
NovoCliente - SerasaFopag - Approve -;27JAN2021:00:00:00;27JAN2021:00:00:00;118;Fopag
NovoCliente - SerasaFopag - Approve -;28JAN2021:00:00:00;28JAN2021:00:00:00;106;Fopag
NovoCliente - SerasaFopag - Approve -;29JAN2021:00:00:00;29JAN2021:00:00:00;130;Fopag
NovoCliente - SerasaFopag - Approve -;30JAN2021:00:00:00;30JAN2021:00:00:00;139;Fopag
NovoCliente - SerasaFopag - Approve -;31JAN2021:00:00:00;31JAN2021:00:00:00;6;Fopag
NovoCliente - SerasaFopag - Approve -;01FEB2021:00:00:00;01FEB2021:00:00:00;51;Fopag
NovoCliente - SerasaFopag - Approve -;02FEB2021:00:00:00;02FEB2021:00:00:00;220;Fopag
NovoCliente - SerasaFopag - Approve -;03FEB2021:00:00:00;03FEB2021:00:00:00;189;Fopag
NovoCliente - SerasaFopag - Approve -;04FEB2021:00:00:00;04FEB2021:00:00:00;183;Fopag
NovoCliente - SerasaFopag - Approve -;05FEB2021:00:00:00;05FEB2021:00:00:00;151;Fopag
NovoCliente - SerasaFopag - Approve -;06FEB2021:00:00:00;06FEB2021:00:00:00;48;Fopag
NovoCliente - SerasaFopag - Approve -;07FEB2021:00:00:00;07FEB2021:00:00:00;4;Fopag
NovoCliente - SerasaFopag - Approve -;08FEB2021:00:00:00;08FEB2021:00:00:00;52;Fopag
NovoCliente - SerasaFopag - Approve -;09FEB2021:00:00:00;09FEB2021:00:00:00;86;Fopag
NovoCliente - SerasaFopag - Approve -;10FEB2021:00:00:00;10FEB2021:00:00:00;54;Fopag
